Loja,data_compra,inicio,termino,Loja,codloja,produto,EAN,quantidade,valor_total,Imposto
430,2019-07-06 18:11:16,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 18:32:41,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 18:45:30,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 19:13:55,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-06 19:51:59,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 20:31:23,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-06 21:56:24,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 9:48:15,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,4,R$ 22.34,R$ 3.83
430,2019-07-07 10:13:49,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,4,R$ 22.34,R$ 3.83
430,2019-07-07 10:15:13,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 10:30:36,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,3,R$ 16.76,R$ 2.87
430,2019-07-07 10:44:17,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 10:57:58,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 11:22:43,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,6,R$ 33.52,R$ 5.75
430,2019-07-07 11:28:11,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,4,R$ 22.34,R$ 3.83
430,2019-07-07 11:28:37,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 11:29:39,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-07 11:51:19,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 12:10:30,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 12:24:25,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 12:27:46,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-07 13:13:45,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 13:37:25,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 13:46:54,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,4,R$ 22.34,R$ 3.83
430,2019-07-07 13:47:44,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-07 13:49:52,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-07 14:20:31,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 14:16:47,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,4,R$ 22.34,R$ 3.83
430,2019-07-07 14:28:53,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 14:59:48,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 15:02:13,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,3,R$ 16.76,R$ 2.87
430,2019-07-07 15:20:44,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 15:26:59,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 15:31:53,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 16:22:35,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 16:28:33,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 16:59:52,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-07 17:03:35,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 17:16:54,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 18:13:55,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-07 19:23:36,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,3,R$ 16.76,R$ 2.87
430,2019-07-07 19:57:07,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-07 21:29:28,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-07 21:53:03,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 8:41:01,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-08 9:07:11,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 9:10:36,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 9:20:33,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 9:27:16,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 9:36:04,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 10:06:26,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 11:11:31,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 11:12:25,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 11:15:12,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-08 11:34:31,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 11:37:12,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 11:32:50,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,4,R$ 22.34,R$ 3.83
430,2019-07-08 11:38:57,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-08 11:35:02,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,3,R$ 16.76,R$ 2.87
430,2019-07-08 12:43:31,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-08 13:05:02,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,6,R$ 33.52,R$ 5.75
430,2019-07-08 13:07:04,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-08 13:36:12,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 14:53:18,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 15:26:32,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-08 16:07:49,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 16:09:35,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-08 17:22:35,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,2,R$ 11.17,R$ 1.92
430,2019-07-08 17:32:58,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 19:19:23,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 19:29:32,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 19:40:21,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,1,R$ 5.59,R$ 0.96
430,2019-07-08 19:44:37,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L Zero,7894900701517,6,R$ 33.52,R$ 5.75
430,2019-07-08 19:45:28,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000216,Açaí 1L,3298491451501,3,R$ 16.76,R$ 2.87
430,2019-07-02 16:07:16,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-03 16:19:40,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 16:42:29,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-04 19:02:54,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-04 19:54:44,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-03 21:09:40,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 15:31:40,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-04 12:57:39,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 20:20:46,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-04 8:30:23,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
430,2019-07-04 9:01:13,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-03 19:12:35,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-03 19:45:32,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-04 17:18:37,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-04 21:18:16,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 17:59:50,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-03 19:06:51,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-03 19:38:15,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-03 13:31:20,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-03 19:09:39,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,3,R$ 27.68,$0.00
430,2019-07-03 11:21:43,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 9:11:04,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 16:47:48,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-03 16:48:41,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 18.45,$0.00
430,2019-07-03 16:51:40,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-03 17:40:45,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 18.45,$0.00
430,2019-07-03 16:05:39,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-03 17:52:38,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 9:36:55,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-04 19:11:06,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,3,R$ 27.68,$0.00
430,2019-07-04 19:24:35,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 19:35:21,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-04 12:56:25,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-04 19:31:12,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 18.45,$0.00
430,2019-07-02 18:08:07,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-03 17:31:11,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 18.45,$0.00
430,2019-07-03 20:01:53,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 8:42:33,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 14:01:16,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-03 14:23:46,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,3,R$ 27.68,$0.00
430,2019-07-02 9:09:05,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-04 14:53:43,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 9:47:07,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-04 10:08:18,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 18.45,$0.00
430,2019-07-03 21:18:26,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-03 13:12:57,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 18.45,$0.00
430,2019-07-04 18:34:24,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-03 20:16:59,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 9:49:12,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-03 17:03:23,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,3,R$ 27.68,$0.00
430,2019-07-04 17:32:49,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-04 8:32:17,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-03 11:52:32,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-03 11:54:39,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 18.45,$0.00
430,2019-07-03 17:14:14,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-04 15:16:22,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 18.45,$0.00
430,2019-07-02 19:43:33,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-03 21:12:09,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-04 20:06:50,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-04 20:18:49,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-04 9:13:01,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-04 21:18:01,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-03 17:16:18,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 18.45,$0.00
430,2019-07-03 14:49:14,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-04 18:37:37,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 18.45,$0.00
430,2019-07-03 20:02:20,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 19:09:02,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 19:10:36,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-03 14:09:37,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,3,R$ 27.68,$0.00
430,2019-07-03 12:41:43,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-03 21:23:57,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 13:42:35,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-04 18:41:36,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 18.45,$0.00
430,2019-07-04 20:33:50,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-04 8:09:26,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 18.45,$0.00
430,2019-07-02 6:14:14,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 6:26:45,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 6:31:10,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 6:47:43,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,3,R$ 27.68,$0.00
430,2019-07-02 6:56:14,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 7:00:42,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 7:00:44,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 7:04:09,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 18.45,$0.00
430,2019-07-02 7:07:12,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 7:07:19,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 18.45,$0.00
430,2019-07-02 7:07:56,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 7:12:50,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 7:13:01,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 7:13:57,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,3,R$ 27.68,$0.00
430,2019-07-02 7:16:09,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 7:16:47,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 7:17:18,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,1,R$ 9.23,$0.00
430,2019-07-02 7:17:04,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L Zero,7894900701517,2,R$ 18.45,$0.00
430,2019-07-02 7:20:47,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:19:53,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
430,2019-07-02 7:25:14,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:25:36,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:26:26,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:26:18,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,3,R$ 27.68,$0.00
430,2019-07-02 7:27:31,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:30:05,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:29:23,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,1,R$ 9.23,$0.00
430,2019-07-02 7:36:29,2019-07-05,2019-07-20,Mercadinho Daskina,49618556000135,Açaí 1L,3298491451501,2,R$ 18.45,$0.00
